Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-11-15,00:15,46.0,39.7,78.5,0.0,0,29.71,SE,9.0,16.9,43.9,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,00:30,45.5,39.6,79.8,0.0,0,29.71,S,6.8,11.3,44.0,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,00:45,45.5,40.2,81.8,0.0,0,29.71,S,5.7,12.8,44.1,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,01:00,45.5,40.6,83.0,0.0,0,29.72,S,7.4,14.3,44.1,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,01:15,45.8,40.8,82.5,0.0,0,29.71,S,9.6,19.8,44.1,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,01:30,46.2,40.9,81.8,0.0,0,29.72,S,10.8,18.4,44.1,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,01:45,45.6,40.9,83.7,0.01,0,29.73,S,9.0,14.0,44.1,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,02:00,45.3,41.1,85.1,0.0,0,29.73,S,9.5,15.2,44.1,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,02:15,45.1,41.2,86.2,0.0,0,29.73,S,8.1,11.9,44.1,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,02:30,45.1,41.3,86.3,0.0,0,29.73,S,9.2,13.9,44.1,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,02:45,46.0,41.6,84.7,0.0,0,29.72,S,9.9,19.4,44.1,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,03:00,46.2,41.8,84.4,0.0,0,29.73,S,10.8,16.9,44.2,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,03:15,46.5,41.9,84.0,0.0,0,29.74,S,10.2,18.9,44.2,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,03:30,47.3,42.1,82.1,0.0,0,29.75,S,12.5,23.6,44.2,44.6,-7.8,-8.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,03:45,47.3,41.8,80.9,0.0,0,29.75,S,12.4,23.9,44.2,44.6,-7.8,-8.1,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,04:00,47.1,41.2,79.9,0.0,0,29.76,S,9.5,16.4,44.2,44.6,-7.8,-8.1,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
2020-11-15,04:15,47.1,40.5,77.7,0.0,0,29.76,S,9.8,18.8,44.2,44.6,-7.8,-8.1,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:37.769775
