Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2021-02-27,23:15,40.2,38.2,92.2,0.01,0,30.32,E,5.1,7.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-27,23:30,40.1,37.9,92.1,0.01,0,30.32,E,4.8,8.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-27,23:45,39.9,37.8,92.1,0.01,0,30.32,E,6.0,9.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-27,24:00,39.7,37.7,92.5,0.02,0,30.32,E,5.1,6.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-28,00:15,39.6,37.7,92.8,0.01,0,30.32,E,5.8,9.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-28,00:30,39.5,37.4,92.4,0.01,0,30.31,E,6.2,8.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-28,00:45,39.3,37.6,93.3,0.01,0,30.31,E,6.2,9.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-28,01:00,39.2,37.6,93.9,0.01,0,30.31,E,7.1,10.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-28,01:15,39.0,37.4,93.9,,0,30.31,E,8.1,12.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-28,01:30,38.9,37.4,94.3,,0,30.31,E,7.6,11.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-28,01:45,38.8,37.3,94.4,0.01,0,30.31,E,7.5,11.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-28,02:00,38.7,37.3,94.8,0.0,0,30.32,E,6.4,9.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-28,02:15,38.6,37.1,94.1,0.0,0,30.32,E,7.0,9.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-28,02:30,38.5,37.0,94.5,0.0,0,30.31,E,7.2,9.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-28,02:45,38.1,36.9,95.4,0.0,0,30.31,E,8.7,12.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
2021-02-28,03:00,38.1,36.8,94.8,,0,30.31,E,7.2,10.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:46.493574
