Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2021-02-03,23:15,40.8,38.4,91.0,0.0,0,30.38,SE,2.1,3.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:16.474335
2021-02-03,23:30,40.4,38.5,92.5,0.0,0,30.38,E,2.5,3.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:16.474335
2021-02-03,23:45,40.3,38.4,93.0,0.0,0,30.39,E,1.8,3.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:16.474335
2021-02-03,24:00,40.1,38.4,93.7,0.0,0,30.39,E,2.4,5.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:16.474335
2021-02-04,00:15,40.0,38.2,93.0,0.0,0,30.39,E,3.3,4.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:16.474335
2021-02-04,00:30,40.5,38.0,90.8,0.0,0,30.39,E,2.2,3.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:16.474335
2021-02-04,00:45,39.6,38.0,93.8,0.0,0,30.39,NE,1.8,3.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:16.474335
2021-02-04,01:00,39.8,37.7,92.4,0.0,0,30.39,NE,2.4,4.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:16.474335
2021-02-04,01:15,40.2,38.1,92.0,0.0,0,30.39,NE,2.4,4.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:16.474335
2021-02-04,01:30,40.1,38.2,92.7,0.0,0,30.39,NE,0.8,1.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:16.474335
2021-02-04,01:45,40.9,38.6,91.4,0.0,0,30.39,SE,1.9,3.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:16.474335
