Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2021-01-22,23:15,28.2,26.0,94.1,0.0,0,30.14,N ,1.8,3.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:01.698409
2021-01-22,23:30,28.6,26.0,91.8,0.0,0,30.15,N ,2.3,3.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:01.698409
2021-01-22,23:45,27.7,24.9,91.9,0.0,0,30.15,N,1.4,2.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:01.698409
2021-01-22,24:00,27.3,24.4,91.5,0.0,0,30.15,N ,0.7,1.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:01.698409
2021-01-23,00:15,27.8,24.8,91.2,0.0,0,30.15,NE,1.1,2.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:01.698409
2021-01-23,00:30,28.0,25.3,92.3,0.0,0,30.15,NE,2.0,3.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:01.698409
2021-01-23,00:45,27.5,25.2,94.0,0.0,0,30.15,NE,3.2,6.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:01.698409
2021-01-23,01:00,28.5,26.0,92.9,0.0,0,30.15,E,2.8,6.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:01.698409
2021-01-23,01:15,28.4,26.4,94.6,0.0,0,30.15,NE,4.1,7.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:01.698409
2021-01-23,01:30,27.5,25.8,96.1,0.0,0,30.15,N,1.6,2.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:01.698409
2021-01-23,01:45,27.0,24.9,95.0,0.0,0,30.16,W,1.7,2.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:26:01.698409
