Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2020-07-11,00:15,48.7,48.7,100.0,0.0,0,,N ,0.0,0.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,00:30,49.2,49.2,100.0,0.0,0,,N ,0.0,0.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,00:45,49.3,49.3,100.0,0.0,0,,N ,0.0,0.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,01:00,50.0,50.0,100.0,0.0,0,,N ,0.0,0.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,01:15,48.7,48.7,100.0,0.0,0,,N ,0.0,0.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,01:30,48.2,48.2,100.0,0.0,0,,E,0.0,1.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,01:45,48.0,48.1,100.0,0.0,0,,NE,0.0,1.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,02:00,48.3,48.3,100.0,0.0,0,,N ,0.0,0.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,02:15,48.4,48.4,100.0,0.0,0,,E,0.2,3.5,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,02:30,47.9,47.9,100.0,0.0,0,,N ,0.0,0.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,02:45,47.4,47.4,100.0,0.0,0,,E,0.1,2.1,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,03:00,47.3,47.3,100.0,0.0,0,,NE,0.5,2.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,03:15,48.0,48.1,100.0,0.0,0,,N ,0.0,0.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,03:30,47.0,47.0,100.0,0.0,0,,E,0.0,1.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,03:45,46.8,46.8,100.0,0.0,0,,E,0.1,2.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,04:00,46.9,46.9,100.0,0.0,0,,N ,0.0,0.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,04:15,46.9,47.0,100.0,0.0,2,,N ,0.0,0.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,04:30,46.7,46.7,100.0,0.0,6,,E,0.5,3.5,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,04:45,47.2,47.2,100.0,0.0,16,,NE,0.9,2.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,05:00,48.0,48.0,100.0,0.0,30,,N ,0.0,0.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,05:15,49.1,49.1,100.0,0.0,58,,E,0.1,2.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,05:30,50.3,50.3,100.0,0.0,100,,E,2.1,3.1,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,05:45,52.1,52.1,100.0,0.0,156,,E,2.2,3.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,06:00,53.2,53.2,100.0,0.0,147,,E,0.1,2.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,06:15,53.8,53.8,100.0,0.0,155,,E,3.3,5.3,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,06:30,54.9,54.9,100.0,0.0,214,,E,3.6,5.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,06:45,55.7,55.7,100.0,0.0,187,,E,2.5,4.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,07:00,56.2,56.2,100.0,0.0,217,,E,1.9,4.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,07:15,57.9,57.9,99.9,0.0,362,,E,2.1,4.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,07:30,59.1,58.9,99.4,0.0,315,,S,1.2,3.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,07:45,59.5,58.9,97.8,0.0,304,,SW,2.1,4.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,08:00,59.6,58.8,97.1,0.0,246,,S,1.7,5.3,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,08:15,60.0,58.7,95.4,0.0,274,,SW,1.8,4.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,08:30,60.2,58.3,93.3,0.0,248,,SW,2.4,4.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,08:45,60.5,58.3,92.1,0.0,248,,SW,1.4,4.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,09:00,60.9,58.3,91.0,0.0,263,,W,1.2,3.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,09:15,61.5,58.1,88.4,0.0,288,,W,0.8,3.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,09:30,61.9,57.6,85.5,0.0,272,,SW,0.9,4.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,09:45,62.2,57.5,84.6,0.0,284,,SW,1.8,4.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,10:00,62.3,57.3,83.7,0.0,295,,SW,2.6,4.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,10:15,62.8,56.9,80.9,0.0,425,,W,2.4,5.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,10:30,64.3,58.1,80.3,0.0,520,,SW,1.8,4.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,10:45,64.5,57.4,77.5,0.0,533,,S,2.5,5.3,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,11:00,64.4,55.8,73.4,0.0,469,,S,2.5,6.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,11:15,64.4,56.3,74.9,0.0,428,,SW,2.3,6.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,11:30,65.1,56.5,73.6,0.0,428,,SW,1.8,6.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,11:45,65.1,56.3,73.0,0.0,523,,SW,2.8,7.1,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,12:00,65.3,56.7,73.8,0.0,449,,S,3.3,6.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,12:15,65.3,56.7,73.7,0.0,445,,S,3.9,8.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,12:30,64.9,56.5,74.2,0.0,363,,S,3.6,7.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,12:45,64.6,56.6,75.3,0.0,337,,S,4.4,7.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,13:00,64.5,56.9,76.5,0.0,323,,SW,2.9,6.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,13:15,65.3,57.1,74.6,0.0,472,,SW,3.8,7.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,13:30,65.2,57.1,75.0,0.0,362,,W,3.8,6.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,13:45,64.7,57.2,76.6,0.0,321,,W,3.7,7.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,14:00,64.3,56.3,75.1,0.0,296,,SW,4.0,7.1,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,14:15,64.1,56.6,76.7,0.0,220,,W,2.2,5.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,14:30,63.6,56.6,77.6,0.0,197,,W,2.8,6.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,14:45,62.7,57.0,81.4,0.0,190,,W,4.6,7.1,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
2020-07-11,15:00,62.1,59.6,91.5,0.0,175,,W,3.6,6.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-14 01:27:08.331898
