Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2014-02-20,00:15,40.9,40.6,36.8,85.1,0.01,SE@17.6,28.2,41.0,0.0,0,"Sakuma, Skagit County",330159,Sakuma,2017-12-07 18:45:02.909146
2014-02-20,00:30,40.7,40.4,36.8,85.8,0.01,SE@16.5,23.5,41.0,0.01,0,"Sakuma, Skagit County",330159,Sakuma,2017-12-07 18:45:02.909146
2014-02-20,00:45,40.8,40.5,37.0,86.2,0.01,SE@12.6,19.2,40.9,0.0,0,"Sakuma, Skagit County",330159,Sakuma,2017-12-07 18:45:02.909146
2014-02-20,01:00,40.6,40.3,37.0,86.8,0.05,SE@12.8,17.8,40.9,0.0,0,"Sakuma, Skagit County",330159,Sakuma,2017-12-07 18:45:02.909146
2014-02-20,01:15,40.5,40.3,37.2,87.7,0.03,SE@11.9,16.4,40.9,0.0,0,"Sakuma, Skagit County",330159,Sakuma,2017-12-07 18:45:02.909146
2014-02-20,01:30,40.7,40.4,37.3,87.9,0.03,SE@11.6,16.0,40.9,0.0,0,"Sakuma, Skagit County",330159,Sakuma,2017-12-07 18:45:02.909146
2014-02-20,01:45,40.9,40.7,37.5,87.4,0.01,SE@12.7,18.2,40.8,0.0,0,"Sakuma, Skagit County",330159,Sakuma,2017-12-07 18:45:02.909146
2014-02-20,02:00,41.3,41.0,37.5,86.4,0.01,SE@12.3,19.2,40.8,0.0,0,"Sakuma, Skagit County",330159,Sakuma,2017-12-07 18:45:02.909146
2014-02-20,02:15,41.5,41.2,37.7,86.5,0.02,S@12.1,18.9,40.8,0.0,0,"Sakuma, Skagit County",330159,Sakuma,2017-12-07 18:45:02.909146
2014-02-20,02:30,41.2,40.9,38.1,88.6,0.07,S@11.3,16.4,40.8,0.02,0,"Sakuma, Skagit County",330159,Sakuma,2017-12-07 18:45:02.909146
2014-02-20,02:45,41.1,40.8,38.4,90.0,0.25,S@13.4,18.9,40.8,0.0,0,"Sakuma, Skagit County",330159,Sakuma,2017-12-07 18:45:02.909146
