Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2021-04-15,00:15,41.2,36.1,81.9,0.0,0,30.12,N,2.5,5.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,00:30,,,74.8,0.0,0,30.12,E,5.5,7.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,00:45,44.2,37.8,77.9,0.0,0,30.12,E,5.3,8.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,01:00,43.5,37.5,79.3,0.0,0,30.13,E,2.4,4.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,01:15,43.1,37.0,78.7,0.0,0,30.13,SE,2.5,3.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,01:30,43.6,37.0,77.4,0.0,0,30.12,E,4.9,7.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,01:45,44.3,37.2,75.9,0.0,0,30.12,E,4.7,6.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,02:00,45.4,37.1,72.4,0.0,0,30.12,NE,3.8,6.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,02:15,44.5,37.0,74.8,0.0,0,30.12,NE,4.6,7.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,02:30,44.3,36.9,74.9,0.0,0,30.12,NE,5.3,8.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,02:45,42.4,36.8,80.5,0.0,0,30.12,NE,4.6,6.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,03:00,42.9,36.0,76.5,0.0,0,30.12,NE,4.9,8.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,03:15,42.2,36.3,79.4,0.0,0,30.12,E,3.4,7.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,03:30,43.0,35.7,75.2,0.0,0,30.13,E,2.1,3.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,03:45,42.0,35.9,79.0,0.0,0,30.13,E,1.9,3.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,04:00,40.6,35.2,80.9,0.0,0,30.13,N,1.7,2.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,04:15,41.7,35.0,76.9,0.0,0,30.13,NE,3.2,5.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,04:30,41.4,34.9,77.6,0.0,0,30.13,NE,2.6,6.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,04:45,42.0,35.1,76.4,0.0,0,30.14,NE,3.1,5.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,05:00,40.4,34.7,79.7,0.0,0,30.14,S,1.5,2.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,05:15,39.3,34.2,81.6,0.0,0,30.14,S,1.5,2.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,05:30,37.3,33.5,86.0,0.0,0,30.15,NE,1.5,3.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,05:45,36.2,33.1,88.4,0.0,0,30.15,NE,2.9,4.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,06:00,38.5,33.5,82.1,0.0,0,30.16,N,2.4,6.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,06:15,36.2,33.3,89.3,0.0,2,30.16,NW,2.1,3.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,06:30,35.7,32.5,87.8,0.0,8,30.16,SW,2.8,11.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,06:45,37.0,32.9,85.2,0.0,34,30.16,NW,0.9,2.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,07:00,38.0,34.3,86.2,0.0,65,30.16,SW,1.1,2.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
2021-04-15,07:15,39.6,35.8,86.0,0.0,93,30.16,NW,1.1,1.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:42.584780
