Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2021-01-16,23:15,44.9,40.8,85.7,,0,30.34,SE,8.3,14.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-16,23:30,44.4,40.9,87.6,,0,30.33,SE,5.8,12.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-16,23:45,44.0,41.1,89.3,0.0,0,30.33,E,6.2,14.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-16,24:00,44.6,40.7,86.2,,0,30.32,E,11.7,17.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,00:15,44.7,40.7,85.8,0.0,0,30.33,E,10.4,16.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,00:30,44.5,40.6,86.0,0.0,0,30.33,E,11.5,18.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,00:45,44.3,40.6,86.6,0.0,0,30.34,E,10.4,13.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,01:00,44.2,40.5,87.0,,0,30.35,E,10.7,17.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,01:15,43.7,40.6,88.7,0.01,0,30.34,E,10.8,17.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,01:30,43.8,40.7,88.7,0.0,0,30.35,E,8.3,14.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,01:45,43.5,40.8,89.9,0.0,0,30.36,E,7.1,11.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,02:00,43.1,41.0,91.9,0.01,0,30.35,E,7.5,11.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,02:15,43.2,41.1,92.2,0.0,0,30.35,E,7.3,10.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,02:30,43.2,41.3,92.7,0.0,0,30.36,E,6.8,10.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,02:45,43.4,41.3,92.4,0.0,0,30.37,E,6.2,11.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,03:00,44.2,41.4,89.8,0.0,0,30.37,SE,7.5,13.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,03:15,44.5,41.4,89.0,,0,30.37,SE,7.7,12.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,03:30,44.7,41.3,87.8,0.0,0,30.37,SE,7.3,11.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,03:45,44.9,41.3,86.8,0.0,0,30.38,SE,7.0,11.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,04:00,44.8,41.2,87.3,0.0,0,30.38,E,6.6,11.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,04:15,44.0,41.1,89.6,0.0,0,30.38,E,5.4,9.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,04:30,43.5,41.1,91.0,0.0,0,30.38,E,6.8,10.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,04:45,43.5,41.0,90.9,0.0,0,30.38,E,6.3,8.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,05:00,43.2,40.9,91.8,0.0,0,30.38,E,6.6,9.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,05:15,43.1,40.8,91.5,0.0,0,30.38,E,6.1,9.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,05:30,43.2,40.8,91.4,0.0,0,30.39,E,6.5,10.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,05:45,43.2,40.7,91.0,0.0,0,30.4,E,7.4,10.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,06:00,43.0,40.7,91.3,0.0,0,30.4,E,8.4,12.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,06:15,43.1,40.7,91.4,0.0,0,30.4,E,6.3,9.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,06:30,42.9,40.7,92.0,0.0,0,30.4,E,7.6,11.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,06:45,42.8,40.8,92.5,0.0,0,30.4,E,7.1,10.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,07:00,42.4,40.7,93.6,0.0,0,30.4,NE,6.3,11.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,07:15,42.4,40.6,93.3,0.0,0,30.4,E,7.4,11.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,07:30,42.5,40.7,93.2,0.0,0,30.4,E,5.3,8.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,07:45,42.7,40.9,93.4,0.0,0,30.41,E,4.7,7.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,08:00,42.5,41.0,94.4,0.0,0,30.42,NE,4.5,6.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,08:15,42.3,40.9,94.6,0.0,0,30.43,E,5.8,9.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,08:30,42.1,40.6,94.4,0.0,2,30.44,E,5.2,7.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,08:45,42.0,40.7,94.9,0.0,5,30.44,NE,5.3,8.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,09:00,41.9,40.6,95.1,0.0,12,30.45,E,6.6,11.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,09:15,42.0,40.7,95.1,0.0,24,30.45,E,5.7,8.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,09:30,42.2,40.8,95.1,0.0,27,30.46,E,6.4,10.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,09:45,42.4,41.0,95.0,0.0,33,30.46,NE,5.0,9.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,10:00,42.6,41.2,94.9,0.0,27,30.47,NE,5.5,9.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,10:15,42.8,41.3,94.6,0.0,34,30.47,E,5.6,9.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,10:30,43.1,41.6,94.4,0.0,50,30.48,NE,5.3,8.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,10:45,43.3,41.9,94.5,0.0,52,30.49,NE,4.9,7.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,11:00,43.1,41.8,95.0,0.0,59,30.49,E,5.8,8.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,11:15,43.4,42.1,95.3,0.0,78,30.49,E,5.8,8.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,11:30,43.7,42.4,95.1,0.0,92,30.5,E,5.9,8.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,11:45,43.8,42.6,95.4,0.0,97,30.5,E,5.8,8.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,12:00,43.9,42.6,95.2,0.0,107,30.5,E,6.7,8.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,12:15,44.3,43.1,95.6,0.0,159,30.5,E,6.3,9.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,12:30,,,96.0,0.0,181,30.5,E,6.1,8.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,12:45,,,96.3,0.0,199,30.5,E,5.5,8.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,13:00,,,96.1,0.0,221,30.49,E,4.9,6.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,13:15,,,94.9,0.0,103,30.5,E,5.3,7.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,13:30,,,93.6,0.0,99,30.5,E,5.4,7.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,13:45,,,94.0,0.0,141,30.49,E,5.7,8.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,14:00,,,94.3,0.0,193,30.49,E,4.1,6.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,14:15,,,93.9,0.0,190,30.49,E,2.0,4.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,14:30,,,91.3,0.0,135,30.5,S,1.9,4.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,14:45,,,89.7,0.0,96,30.5,E,1.6,5.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,15:00,,,92.5,0.0,58,30.51,NE,4.5,7.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,15:15,,,90.8,0.0,41,30.51,NE,3.3,5.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,15:30,48.2,45.5,90.3,0.0,40,30.51,N ,1.8,2.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,15:45,48.4,45.6,90.0,0.0,29,30.51,NE,1.8,2.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,16:00,48.4,45.7,90.3,0.0,21,30.52,E,0.9,1.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,16:15,47.9,45.5,91.3,0.0,19,30.52,W,1.7,2.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,16:30,46.5,44.9,94.1,0.0,13,30.52,W,2.0,3.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,16:45,45.0,43.6,94.7,0.0,7,30.53,NW,2.5,4.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,17:00,44.4,42.6,93.1,0.0,2,30.53,NW,2.7,5.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,17:15,43.9,42.2,93.7,0.0,0,30.53,NW,2.5,5.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,17:30,42.8,41.4,94.8,0.0,0,30.53,N,2.0,3.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,17:45,42.2,41.1,95.6,0.0,0,30.54,NW,2.8,4.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,18:00,42.5,41.1,94.7,0.0,0,30.54,NW,3.3,4.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,18:15,42.3,41.0,95.0,0.0,0,30.54,NW,3.6,5.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,18:30,42.2,40.8,94.4,0.0,0,30.54,NW,3.0,5.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,18:45,41.9,40.5,94.6,0.0,0,30.54,N,2.7,3.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
2021-01-17,19:00,42.7,40.8,93.0,0.0,0,30.55,NW,2.8,4.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:54.074057
