Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2021-04-11,00:15,35.0,29.8,81.2,0.0,0,30.38,NE,5.0,8.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,00:30,34.9,29.7,81.1,0.0,0,30.38,NE,5.0,7.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,00:45,34.2,29.7,83.4,0.0,0,30.38,E,3.3,6.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,01:00,33.8,29.5,84.0,0.0,0,30.38,E,2.3,6.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,01:15,34.6,29.9,82.6,0.0,0,30.38,E,4.3,7.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,01:30,34.1,30.0,84.6,0.0,0,30.38,E,1.9,4.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,01:45,34.5,30.0,83.5,0.0,0,30.38,E,3.4,6.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,02:00,34.6,30.2,84.0,0.0,0,30.39,E,4.5,8.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,02:15,34.6,30.3,84.2,0.0,0,30.39,NE,5.8,10.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,02:30,34.7,30.2,83.5,0.0,0,30.39,NE,7.8,12.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,02:45,34.8,30.3,83.4,0.0,0,30.38,E,9.3,14.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,03:00,34.7,30.3,83.8,0.0,0,30.39,E,8.8,15.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,03:15,34.5,30.2,83.9,0.0,0,30.39,NE,8.8,13.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,03:30,34.3,29.9,83.8,0.0,0,30.39,NE,9.2,14.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,03:45,33.9,29.8,84.5,0.0,0,30.39,NE,9.1,12.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,04:00,33.5,29.5,85.4,0.0,0,30.39,NE,7.8,11.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,04:15,33.1,29.4,85.9,0.0,0,30.4,NE,7.5,12.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,04:30,33.0,29.1,85.4,0.0,0,30.4,NE,7.8,12.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,04:45,32.9,29.2,86.2,0.0,0,30.4,NE,7.2,11.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,05:00,32.7,29.0,86.1,0.0,0,30.4,NE,6.2,9.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,05:15,32.5,29.0,86.6,0.0,0,30.4,NE,5.7,8.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,05:30,32.5,28.9,86.7,0.0,0,30.4,NE,4.5,9.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,05:45,32.5,28.9,86.5,0.0,0,30.4,NE,5.9,8.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,06:00,32.1,28.7,87.1,0.0,0,30.4,NE,5.2,7.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,06:15,31.5,28.2,88.0,0.0,0,30.4,E,1.7,4.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
2021-04-11,06:30,31.8,28.0,86.1,0.0,5,30.41,E,2.5,5.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:36.351585
