Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2021-03-30,00:15,34.6,29.3,80.8,0.0,0,30.4,E,5.3,8.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,00:30,34.5,29.4,81.4,0.0,0,30.4,NE,5.5,8.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,00:45,34.3,29.4,82.3,0.0,0,30.4,E,6.2,9.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,01:00,34.0,29.4,83.0,0.0,0,30.4,NE,6.3,9.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,01:15,33.8,29.5,84.2,0.0,0,30.4,NE,6.2,9.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,01:30,33.9,29.7,84.5,0.0,0,30.4,NE,7.0,10.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,01:45,33.8,29.9,85.4,0.0,0,30.41,E,4.8,7.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,02:00,33.5,29.9,86.4,0.0,0,30.41,NE,5.1,7.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,02:15,33.4,29.8,86.4,0.0,0,30.41,NE,6.7,9.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,02:30,33.1,29.9,87.7,0.0,0,30.41,NE,5.0,8.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,02:45,32.9,29.8,88.2,0.0,0,30.41,NE,5.5,7.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,03:00,32.6,29.9,89.6,0.0,0,30.41,E,4.8,6.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,03:15,32.3,29.7,90.1,0.0,0,30.42,E,3.2,5.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,03:30,32.5,29.8,89.5,0.0,0,30.42,E,3.8,6.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,03:45,32.7,30.0,89.9,0.0,0,30.42,E,4.3,6.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,04:00,32.7,30.2,90.1,0.0,0,30.43,E,3.2,5.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,04:15,32.8,30.3,90.5,0.0,0,30.43,E,2.1,3.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,04:30,33.1,30.7,90.9,0.0,0,30.43,NE,1.7,3.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,04:45,34.3,31.2,88.3,0.0,0,30.43,E,4.0,8.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,05:00,35.3,31.8,87.2,0.0,0,30.43,E,4.3,6.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,05:15,34.9,31.4,87.0,0.0,0,30.44,SE,2.9,6.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,05:30,34.5,31.2,87.6,0.0,0,30.44,S,2.5,4.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,05:45,34.1,31.0,88.0,0.0,0,30.45,SE,1.5,3.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,06:00,33.6,30.8,89.3,0.0,0,30.45,E,1.5,2.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,06:15,32.7,30.2,90.3,0.0,0,30.45,NW,1.7,2.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,06:30,31.9,29.2,89.9,0.0,0,30.46,NW,1.7,2.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,06:45,32.4,29.2,87.9,0.0,1,30.46,W,2.3,3.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,07:00,33.4,30.2,87.7,0.0,8,30.46,NE,3.1,4.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,07:15,34.0,30.9,88.4,0.0,21,30.47,NE,3.3,4.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,07:30,34.1,31.4,89.6,0.0,42,30.47,NE,3.2,7.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,07:45,35.2,32.3,89.2,0.0,99,30.47,E,5.3,10.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,08:00,,,89.5,0.0,127,30.47,NE,5.7,8.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,08:15,,,89.4,0.0,155,30.47,E,6.3,9.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,08:30,,,88.3,0.0,188,30.47,E,5.7,8.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,08:45,,,86.4,0.0,236,30.47,E,6.7,10.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,09:00,,,85.2,0.0,276,30.47,E,6.3,11.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
2021-03-30,09:15,,,83.3,0.0,299,30.47,E,6.0,10.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:27:21.958241
