Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2020-12-17,23:15,45.3,42.6,90.3,0.0,0,30.2,S,5.0,13.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-17,23:30,45.7,42.9,90.0,0.0,0,30.2,S,6.6,11.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-17,23:45,44.8,43.1,93.5,0.0,0,30.2,S,4.4,7.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-17,24:00,44.5,42.9,94.1,0.0,0,30.2,S,3.8,6.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,00:15,44.5,42.9,93.9,0.0,0,30.2,S,2.1,4.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,00:30,44.1,42.6,94.4,0.0,0,30.2,S,2.8,7.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,00:45,44.1,43.2,96.7,,0,30.2,S,3.4,6.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,01:00,44.1,43.3,97.1,0.01,0,30.21,SE,3.4,6.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,01:15,44.0,43.4,97.7,0.03,0,30.2,SE,3.1,5.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,01:30,43.8,43.5,98.7,0.01,0,30.2,SE,3.4,6.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,01:45,43.9,43.5,98.5,0.01,0,30.2,E,4.4,6.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,02:00,44.0,43.7,98.8,0.0,0,30.19,E,5.1,8.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,02:15,44.2,43.9,98.8,0.0,0,30.19,E,5.5,7.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,02:30,44.4,44.0,98.7,0.0,0,30.19,SE,5.8,8.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,02:45,44.7,44.0,97.5,0.0,0,30.18,SE,6.8,11.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,03:00,44.8,43.9,96.7,0.0,0,30.18,SE,6.2,9.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,03:15,44.9,43.7,95.7,0.0,0,30.17,SE,6.7,10.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,03:30,45.0,43.6,94.9,0.0,0,30.18,SE,6.9,10.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,03:45,45.0,43.6,94.6,0.0,0,30.18,SE,6.8,11.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,04:00,45.2,43.6,93.9,0.0,0,30.17,SE,7.9,12.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,04:15,45.2,43.6,93.8,0.0,0,30.17,SE,8.0,15.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,04:30,45.5,43.5,92.6,0.0,0,30.17,SE,8.4,12.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,04:45,45.4,43.4,92.7,0.0,0,30.17,SE,7.9,13.6,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,05:00,45.4,43.4,92.6,0.0,0,30.17,SE,8.3,12.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,05:15,45.4,43.4,92.6,0.0,0,30.18,SE,8.1,14.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,05:30,45.4,43.4,92.6,,0,30.18,SE,6.7,12.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,05:45,45.1,43.5,93.9,0.01,0,30.18,SE,6.4,10.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
2020-12-18,06:00,45.2,43.5,94.0,0.01,0,30.18,SE,7.8,13.3,"Sakuma, Skagit County",330159,Sakuma,2021-04-15 13:25:16.931072
