Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2014-08-01,00:15,70.7,70.0,57.2,62.2,0.0,N@3.3,5.3,88.8,89.0,33.3,0.0,0,29.9,"Granger North, Granger, Yakima County",300209,Granger North,2017-12-10 22:21:57.311212
2014-08-01,00:30,68.2,67.3,58.3,70.4,0.0,NE@1.4,2.8,88.5,88.9,33.3,0.0,0,29.9,"Granger North, Granger, Yakima County",300209,Granger North,2017-12-10 22:21:57.311212
2014-08-01,00:45,67.6,66.7,59.5,75.3,0.0,N@1.2,3.5,88.2,88.8,33.4,0.0,0,29.9,"Granger North, Granger, Yakima County",300209,Granger North,2017-12-10 22:21:57.311212
2014-08-01,01:00,67.0,66.1,60.7,80.1,0.01,NE@0.8,2.1,87.9,88.7,33.3,0.0,0,29.91,"Granger North, Granger, Yakima County",300209,Granger North,2017-12-10 22:21:57.311212
2014-08-01,01:15,66.6,65.8,61.1,82.4,0.09,NE@0.8,2.1,87.6,88.6,33.3,0.0,0,29.91,"Granger North, Granger, Yakima County",300209,Granger North,2017-12-10 22:21:57.311212
2014-08-01,01:30,66.4,65.5,60.4,81.1,0.08,NE@1.2,2.8,87.3,88.5,33.3,0.0,0,29.92,"Granger North, Granger, Yakima County",300209,Granger North,2017-12-10 22:21:57.311212
2014-08-01,01:45,66.3,65.5,61.0,83.0,0.08,NE@1.9,3.1,87.0,88.4,33.3,0.0,0,29.92,"Granger North, Granger, Yakima County",300209,Granger North,2017-12-10 22:21:57.311212
2014-08-01,02:00,66.6,66.0,59.6,78.0,0.02,NE@1.6,2.8,86.7,88.3,33.3,0.0,0,29.92,"Granger North, Granger, Yakima County",300209,Granger North,2017-12-10 22:21:57.311212
2014-08-01,02:15,66.8,66.0,59.8,78.2,0.0,NE@1.3,2.1,86.5,88.2,33.3,0.0,0,29.92,"Granger North, Granger, Yakima County",300209,Granger North,2017-12-10 22:21:57.311212
2014-08-01,02:30,66.9,66.1,59.8,78.0,0.0,NE@1.6,3.1,86.2,88.1,33.2,0.0,0,29.92,"Granger North, Granger, Yakima County",300209,Granger North,2017-12-10 22:21:57.311212
2014-08-01,02:45,67.0,66.3,59.1,75.6,0.0,NE@2.2,3.1,85.9,88.0,33.3,0.0,0,29.92,"Granger North, Granger, Yakima County",300209,Granger North,2017-12-10 22:21:57.311212
2014-08-01,03:00,67.3,66.8,59.1,74.9,0.0,NE@1.1,3.1,85.7,87.9,33.3,0.0,0,29.92,"Granger North, Granger, Yakima County",300209,Granger North,2017-12-10 22:21:57.311212
2014-08-01,03:15,68.3,67.3,58.6,71.3,0.0,SW@0.3,2.1,85.4,87.8,33.3,0.0,0,29.92,"Granger North, Granger, Yakima County",300209,Granger North,2017-12-10 22:21:57.311212
