Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-09-21,00:15,54.2,46.1,73.9,0.0,NW@0.4,2.4,0.0,0,65.6,67.1,32.2,30.08,54.4,"Granger (Granger North), Granger, Yakima County",300209,Granger,2020-01-21 19:03:06.622678
2019-09-21,00:30,52.9,46.3,78.1,0.0,NW@2.2,3.1,0.0,0,65.4,67.1,32.2,30.09,53.1,"Granger (Granger North), Granger, Yakima County",300209,Granger,2020-01-21 19:03:06.622678
2019-09-21,00:45,51.7,46.4,81.9,0.0,NW@2.4,3.5,0.0,0,65.2,67.0,32.2,30.09,51.8,"Granger (Granger North), Granger, Yakima County",300209,Granger,2020-01-21 19:03:06.622678
2019-09-21,01:00,51.7,46.0,80.6,0.0,NW@2.8,4.2,0.0,0,65.0,67.0,32.2,30.09,51.8,"Granger (Granger North), Granger, Yakima County",300209,Granger,2020-01-21 19:03:06.622678
2019-09-21,01:15,51.9,45.7,79.3,0.0,N@3.0,5.3,0.0,0,64.8,66.9,32.2,30.09,52.0,"Granger (Granger North), Granger, Yakima County",300209,Granger,2020-01-21 19:03:06.622678
2019-09-21,01:30,52.1,45.5,78.3,0.0,N@2.3,2.8,0.0,0,64.7,66.9,32.2,30.09,52.1,"Granger (Granger North), Granger, Yakima County",300209,Granger,2020-01-21 19:03:06.622678
2019-09-21,01:45,52.4,45.2,76.5,0.0,N@3.0,4.6,0.0,0,64.5,66.8,32.2,30.09,52.4,"Granger (Granger North), Granger, Yakima County",300209,Granger,2020-01-21 19:03:06.622678
2019-09-21,02:00,52.7,45.2,75.5,0.0,N@2.4,4.6,0.0,0,64.3,66.7,32.2,30.1,52.7,"Granger (Granger North), Granger, Yakima County",300209,Granger,2020-01-21 19:03:06.622678
2019-09-21,02:15,52.5,45.3,76.3,0.0,N@0.9,2.8,0.0,0,64.1,66.7,32.2,30.1,52.5,"Granger (Granger North), Granger, Yakima County",300209,Granger,2020-01-21 19:03:06.622678
2019-09-21,02:30,50.7,45.9,83.7,0.0,E@0.2,1.7,0.0,0,63.9,66.6,32.2,30.1,50.7,"Granger (Granger North), Granger, Yakima County",300209,Granger,2020-01-21 19:03:06.622678
