Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %,Location,Station ID,Station Name,Download Timestamp
2014-10-30,00:15,51.4,49.6,93.4,0.0,0,30.11,NW,0.3,2.8,0.81,53.9,55.0,34.8,"Granger, Granger, Yakima County",300209,Granger,2020-12-16 04:36:50.264978
2014-10-30,00:30,51.5,49.7,93.5,0.0,0,30.1,NW,0.6,2.8,0.79,53.9,55.0,34.8,"Granger, Granger, Yakima County",300209,Granger,2020-12-16 04:36:50.264978
2014-10-30,00:45,51.6,49.8,93.6,0.0,0,30.1,N,0.4,2.8,0.79,53.8,55.0,34.8,"Granger, Granger, Yakima County",300209,Granger,2020-12-16 04:36:50.264978
2014-10-30,01:00,51.7,49.9,93.5,0.0,0,30.1,N,0.4,2.1,0.8,53.8,55.0,34.8,"Granger, Granger, Yakima County",300209,Granger,2020-12-16 04:36:50.264978
2014-10-30,01:15,51.7,49.8,93.4,0.01,0,30.09,N ,0.0,0.0,0.78,53.7,55.0,34.8,"Granger, Granger, Yakima County",300209,Granger,2020-12-16 04:36:50.264978
2014-10-30,01:30,51.4,49.6,93.3,0.0,0,30.09,N ,0.0,0.0,0.78,53.7,55.0,34.8,"Granger, Granger, Yakima County",300209,Granger,2020-12-16 04:36:50.264978
2014-10-30,01:45,51.3,49.5,93.3,0.0,0,30.09,N ,0.0,0.0,0.79,53.6,54.9,34.8,"Granger, Granger, Yakima County",300209,Granger,2020-12-16 04:36:50.264978
2014-10-30,02:00,51.1,49.3,93.3,0.0,0,30.08,S,0.0,1.4,0.8,53.6,54.9,34.8,"Granger, Granger, Yakima County",300209,Granger,2020-12-16 04:36:50.264978
2014-10-30,02:15,50.9,49.1,93.5,0.0,0,30.09,SW,2.3,4.2,0.81,53.6,54.9,34.8,"Granger, Granger, Yakima County",300209,Granger,2020-12-16 04:36:50.264978
2014-10-30,02:30,50.8,49.0,93.6,0.0,0,30.09,SW,0.6,2.8,0.8,53.6,54.9,34.8,"Granger, Granger, Yakima County",300209,Granger,2020-12-16 04:36:50.264978
2014-10-30,02:45,50.8,49.1,93.7,0.0,0,30.09,W,0.8,2.8,0.8,53.5,54.9,34.8,"Granger, Granger, Yakima County",300209,Granger,2020-12-16 04:36:50.264978
2014-10-30,03:00,50.8,49.1,93.7,0.0,0,30.09,NW,0.1,1.7,0.78,53.5,54.9,34.8,"Granger, Granger, Yakima County",300209,Granger,2020-12-16 04:36:50.264978
2014-10-30,03:15,50.7,49.0,93.8,0.01,0,30.08,N,0.0,1.4,0.78,53.5,54.9,34.8,"Granger, Granger, Yakima County",300209,Granger,2020-12-16 04:36:50.264978
