Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %,Location,Station ID,Station Name,Download Timestamp
2013-03-07,00:15,37.0,34.2,89.4,0.0,0,,S,5.9,9.2,0.71,,38.4,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,00:30,37.6,33.8,85.9,0.0,0,,S,7.9,11.7,0.61,,38.3,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,00:45,37.8,33.5,84.6,0.0,0,,S,7.3,11.7,0.46,,38.3,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,01:00,37.9,33.4,83.6,0.0,0,,S,7.1,9.6,0.28,,38.3,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,01:15,38.4,33.2,81.3,0.0,0,,S,6.5,9.2,0.13,,38.3,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,01:30,38.2,33.4,82.5,0.0,0,,S,8.7,11.7,0.03,,38.3,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,01:45,38.8,33.3,80.4,0.0,0,,S,8.7,11.7,0.0,,38.3,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,02:00,39.0,33.0,78.8,0.0,0,,S,8.1,10.7,0.0,,38.3,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,02:15,39.5,32.7,76.6,0.0,0,,S,7.6,11.7,0.0,,38.3,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,02:30,38.7,33.0,79.9,0.0,0,,S,7.2,9.9,0.0,,38.3,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,02:45,38.3,33.4,82.1,0.0,0,,S,8.1,10.7,0.0,,38.3,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,03:00,38.3,33.4,82.4,0.0,0,,S,7.8,9.9,0.0,,38.3,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,03:15,38.2,33.4,83.0,0.0,0,,S,7.6,9.9,0.0,,38.3,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,03:30,38.2,33.5,83.0,0.0,0,,S,7.4,9.2,0.0,,38.2,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,03:45,38.1,33.5,83.1,0.0,0,,S,7.1,9.2,0.0,,38.2,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,04:00,38.0,33.4,83.4,0.0,0,,S,7.4,10.3,0.0,,38.2,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,04:15,38.0,33.2,82.5,0.0,0,,SW,7.2,9.6,0.0,,38.2,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,04:30,37.8,33.2,83.5,0.0,0,,S,6.7,8.2,0.0,,38.2,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
2013-03-07,04:45,37.5,33.3,84.6,0.0,0,,S,6.3,8.5,0.0,,38.2,,"George, George, Grant County",330033,George,2020-12-16 04:52:30.855403
