Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-01-25,23:15,36.9,36.8,99.5,0.0,SE@1.3,3.1,0.07,0,43.2,44.5,20.4,30.0,"Red.Mtn.S (Red Mountain), Benton City, Benton County",300254,Red.Mtn.S,2020-05-03 15:03:07.332982
2020-01-25,23:30,38.0,37.9,99.5,0.0,E@2.7,5.7,0.08,0,43.1,44.5,20.4,30.0,"Red.Mtn.S (Red Mountain), Benton City, Benton County",300254,Red.Mtn.S,2020-05-03 15:03:07.332982
2020-01-25,23:45,38.2,38.1,99.5,0.0,E@3.8,5.7,0.09,0,43.0,44.4,20.4,30.0,"Red.Mtn.S (Red Mountain), Benton City, Benton County",300254,Red.Mtn.S,2020-05-03 15:03:07.332982
2020-01-25,24:00,37.4,37.3,99.5,0.0,SE@3.2,4.6,0.09,0,43.0,44.4,20.4,30.0,"Red.Mtn.S (Red Mountain), Benton City, Benton County",300254,Red.Mtn.S,2020-05-03 15:03:07.332982
2020-01-26,00:15,37.2,37.1,99.5,0.0,SE@2.9,4.6,0.09,0,42.9,44.3,20.3,30.0,"Red.Mtn.S (Red Mountain), Benton City, Benton County",300254,Red.Mtn.S,2020-05-03 15:03:07.332982
2020-01-26,00:30,37.3,37.2,99.5,0.0,SE@0.4,2.4,0.1,0,42.8,44.3,20.3,29.99,"Red.Mtn.S (Red Mountain), Benton City, Benton County",300254,Red.Mtn.S,2020-05-03 15:03:07.332982
2020-01-26,00:45,38.1,37.9,99.5,0.0,E@2.4,5.7,0.1,0,42.8,44.3,20.3,29.98,"Red.Mtn.S (Red Mountain), Benton City, Benton County",300254,Red.Mtn.S,2020-05-03 15:03:07.332982
2020-01-26,01:00,39.0,38.9,99.5,0.0,E@3.1,5.7,0.11,0,42.7,44.2,20.3,29.97,"Red.Mtn.S (Red Mountain), Benton City, Benton County",300254,Red.Mtn.S,2020-05-03 15:03:07.332982
2020-01-26,01:15,39.1,39.0,99.5,0.0,E@4.1,6.0,0.11,0,42.6,44.2,20.3,29.97,"Red.Mtn.S (Red Mountain), Benton City, Benton County",300254,Red.Mtn.S,2020-05-03 15:03:07.332982
2020-01-26,01:30,38.9,38.8,99.5,0.0,E@3.2,5.3,0.11,0,42.6,44.1,20.3,29.97,"Red.Mtn.S (Red Mountain), Benton City, Benton County",300254,Red.Mtn.S,2020-05-03 15:03:07.332982
2020-01-26,01:45,38.5,38.4,99.5,0.0,SE@3.6,5.7,0.11,0,42.6,44.1,20.3,29.97,"Red.Mtn.S (Red Mountain), Benton City, Benton County",300254,Red.Mtn.S,2020-05-03 15:03:07.332982
