Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-09-15,00:15,57.9,48.1,69.8,0.0,N@1.0,3.5,0.38,0,61.6,57.5,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,00:30,56.8,47.2,70.1,0.0,NE@3.3,4.2,0.36,0,61.5,56.4,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,00:45,56.6,46.8,69.8,0.0,E@0.5,2.8,0.6,0,61.5,56.0,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,01:00,56.2,46.6,70.3,0.0,SE@0.7,2.8,0.58,0,61.4,55.7,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,01:15,55.9,47.4,73.1,0.0,E@3.0,5.3,0.54,0,61.4,55.3,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,01:30,55.5,47.3,73.9,0.0,SE@3.1,4.6,0.55,0,61.3,55.1,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,01:45,56.4,47.0,70.6,0.0,SE@4.0,6.0,0.31,0,61.3,56.0,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,02:00,56.6,47.1,70.4,0.0,SE@4.4,7.4,0.32,0,61.2,56.2,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,02:15,56.1,47.2,71.9,0.0,SE@3.8,6.0,0.38,0,61.1,55.7,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,02:30,55.9,47.1,72.0,0.0,SE@2.5,3.9,0.48,0,61.1,55.6,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,02:45,55.3,47.0,73.5,0.0,SE@2.6,4.9,0.58,0,61.0,54.9,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,03:00,55.5,47.1,73.2,0.0,E@2.6,3.5,0.59,0,61.0,55.1,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,03:15,54.6,47.0,75.2,0.0,E@2.6,3.1,0.68,0,60.9,54.1,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,03:30,54.3,47.1,76.6,0.0,SE@2.8,3.5,0.72,0,60.9,53.8,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,03:45,53.9,47.0,77.3,0.0,E@2.3,3.1,0.8,0,60.8,53.3,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,04:00,54.1,46.8,76.2,0.0,E@0.9,2.1,0.8,0,60.7,53.5,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,04:15,53.0,47.3,80.9,0.0,N@2.1,3.9,0.87,0,60.7,52.5,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,04:30,53.5,47.9,81.1,0.0,S@0.6,2.4,0.95,0,60.6,53.0,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,04:45,53.5,47.5,80.0,0.0,S@0.1,1.7,0.9,0,60.6,53.0,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,05:00,53.1,47.4,80.6,0.0,E@0.3,2.1,0.97,0,60.5,52.5,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
2019-09-15,05:15,52.0,47.3,83.9,0.0,E@0.1,2.1,1.0,0,60.4,51.4,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-01-21 18:54:49.722783
