Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2019-10-31,00:15,27.1,10.5,50.7,0.0,N@4.2,5.3,0.0,0,30.3,40.0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:40:58.800826
2019-10-31,00:30,27.2,9.6,48.6,0.0,N@4.1,4.9,0.0,0,30.2,40.0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:40:58.800826
2019-10-31,00:45,27.6,9.0,46.3,0.0,N@4.0,5.3,0.0,0,30.1,40.0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:40:58.800826
2019-10-31,01:00,27.2,8.5,46.3,0.0,N@3.9,4.9,0.0,0,30.1,40.0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:40:58.800826
2019-10-31,01:15,26.8,7.7,45.3,0.0,N@4.1,4.9,0.0,0,30.0,40.0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:40:58.800826
2019-10-31,01:30,27.4,7.4,43.6,0.0,N@4.1,4.9,0.0,0,29.8,40.0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:40:58.800826
2019-10-31,01:45,27.9,7.1,42.0,0.0,N@3.9,5.3,0.0,0,29.7,39.9,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:40:58.800826
2019-10-31,02:00,27.9,7.3,42.4,0.0,N@3.8,4.9,0.0,0,29.7,39.9,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:40:58.800826
2019-10-31,02:15,27.6,7.6,43.6,0.0,N@3.9,4.9,0.0,0,29.6,39.9,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:40:58.800826
2019-10-31,02:30,26.9,7.8,45.4,0.0,N@4.0,4.9,0.0,0,29.5,39.9,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:40:58.800826
