Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2011-11-03,00:15,37.9,22.1,52.5,0.0,NE@2.4,6.0,0.0,0,,46.8,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,00:30,38.7,22.1,50.9,0.0,E@2.8,4.6,0.0,0,,46.8,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,00:45,38.8,22.1,50.7,0.0,E@2.6,4.2,0.0,0,,46.8,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,01:00,39.5,22.6,50.4,0.0,SW@2.6,5.7,0.0,0,,46.8,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,01:15,38.3,23.2,54.1,0.0,NW@3.8,6.4,0.0,0,,46.8,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,01:30,39.9,22.2,48.8,0.0,NW@5.6,8.2,0.0,0,,46.7,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,01:45,40.0,22.4,49.0,0.0,N@5.4,7.8,0.0,0,,46.7,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,02:00,40.0,22.6,49.4,0.0,N@5.8,9.2,0.0,0,,46.7,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,02:15,39.9,22.2,48.8,0.0,NW@4.9,7.4,0.0,0,,46.7,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,02:30,39.9,22.1,48.6,0.0,N@5.7,8.2,0.04,0,,46.7,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,02:45,39.0,24.3,55.1,0.0,NW@5.3,8.2,0.91,0,,46.6,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,03:00,38.6,25.3,58.5,0.0,NW@5.5,7.8,1.0,0,,46.6,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,03:15,37.4,27.7,67.6,0.0,NW@3.7,6.0,1.0,0,,46.6,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,03:30,37.2,28.7,71.1,0.0,NW@3.7,9.6,1.0,0,,46.6,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,03:45,37.3,28.8,71.2,0.0,N@2.7,3.1,1.0,0,,46.6,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,04:00,37.2,29.1,72.2,0.01,NW@3.4,4.6,0.95,0,,46.6,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,04:15,36.4,30.4,78.4,0.0,N @3.2,4.2,0.92,0,,46.6,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,04:30,36.9,29.3,73.9,0.0,N@2.8,3.5,0.91,0,,46.6,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,04:45,37.4,28.5,69.8,0.0,NE@2.8,3.1,0.91,0,,46.5,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,05:00,38.3,27.7,65.4,0.0,NE@1.6,2.8,0.89,0,,46.5,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,05:15,39.3,26.0,58.6,0.0,N @0.0,0.0,0.87,0,,46.5,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,05:30,38.8,27.1,62.5,0.0,NE@1.9,3.1,0.82,0,,46.5,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,05:45,37.4,28.5,70.1,0.0,NE@2.6,3.1,0.72,0,,46.5,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,06:00,37.1,27.7,68.4,0.0,NE@2.3,3.9,0.46,0,,46.5,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,06:15,37.4,28.1,68.6,0.0,W@1.6,3.1,0.17,0,,46.5,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,06:30,36.4,29.3,75.2,0.0,NW@0.7,2.4,0.02,0,,46.4,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,06:45,37.0,28.9,72.2,0.0,NW@1.5,3.1,0.0,0,,46.4,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,07:00,37.6,28.3,69.0,0.0,W@1.8,2.8,0.0,0,,46.4,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,07:15,38.3,28.4,67.2,0.0,W@1.2,3.1,0.0,0,,46.4,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,07:30,37.8,28.7,69.4,0.0,SE@1.7,3.1,0.0,0,,46.4,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,07:45,36.6,29.2,74.4,0.0,SE@2.6,4.2,0.0,0,,46.4,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,08:00,36.0,29.5,77.1,0.0,E@2.5,3.1,0.0,4,,46.4,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,08:15,36.4,29.5,75.9,0.0,E@2.7,4.6,0.0,13,,46.3,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,08:30,36.2,29.8,77.4,0.0,E@2.3,3.9,0.0,26,,46.3,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,08:45,36.8,29.9,76.0,0.0,E@1.9,2.8,0.0,26,,46.3,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,09:00,37.6,29.8,73.3,0.0,E@0.8,2.8,0.0,27,,46.3,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,09:15,37.5,30.5,75.5,0.0,NE@2.3,3.9,0.0,42,,46.3,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,09:30,38.2,31.6,77.1,0.0,E@1.3,2.4,0.0,56,,46.3,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,09:45,38.7,32.2,77.2,0.0,E@2.0,3.1,0.0,76,,46.3,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,10:00,39.4,32.9,77.3,0.0,E@1.4,3.1,0.0,104,,46.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,10:15,40.6,32.7,73.2,0.0,NW@2.4,4.6,0.0,159,,46.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,10:30,41.1,32.3,70.4,0.0,NW@2.2,4.6,0.0,125,,46.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,10:45,41.3,32.4,70.3,0.0,W@1.5,2.8,0.0,118,,46.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,11:00,41.6,32.4,69.5,0.0,NW@1.6,3.1,0.0,150,,46.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,11:15,42.3,32.4,67.6,0.0,NW@1.0,3.1,0.0,171,,46.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,11:30,43.0,32.1,65.0,0.0,N@2.5,4.6,0.0,228,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,11:45,43.1,31.0,61.9,0.0,NW@3.2,4.9,0.0,233,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,12:00,43.3,30.7,60.7,0.0,NW@3.6,6.7,0.0,244,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,12:15,44.1,30.3,58.0,0.0,NW@3.7,5.3,0.0,206,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,12:30,43.7,29.8,57.8,0.0,NW@3.1,6.0,0.0,159,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,12:45,44.2,30.1,57.3,0.0,W@2.4,3.9,0.0,192,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,13:00,44.9,29.8,55.1,0.0,NW@2.9,4.9,0.0,245,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,13:15,45.4,28.5,51.3,0.0,NW@2.9,4.9,0.0,239,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,13:30,45.9,28.5,50.4,0.0,W@2.9,4.2,0.0,233,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,13:45,47.2,29.2,49.3,0.0,NW@2.2,4.2,0.0,366,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,14:00,48.0,28.5,46.7,0.0,N @2.2,4.6,0.0,304,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,14:15,48.8,28.4,45.1,0.0,N@2.1,5.3,0.0,361,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,14:30,48.2,28.7,46.6,0.0,SE@2.7,4.9,0.0,268,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,14:45,47.6,29.9,50.0,0.0,SE@3.8,6.0,0.0,288,,46.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,15:00,47.7,30.1,50.2,0.0,SE@3.7,5.7,0.0,257,,46.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,15:15,48.2,30.0,49.1,0.0,SE@3.0,4.6,0.0,305,,46.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,15:30,49.6,29.6,45.8,0.0,NE@2.8,5.3,0.0,326,,46.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,15:45,49.6,28.4,43.6,0.0,NE@2.8,6.0,0.0,279,,46.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,16:00,49.9,27.5,41.6,0.0,NE@2.4,4.9,0.0,222,,46.3,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,16:15,49.1,27.9,43.5,0.0,E@2.1,3.9,0.0,170,,46.3,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,16:30,47.2,28.7,48.4,0.0,E@2.3,3.5,0.0,130,,46.4,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,16:45,48.4,26.8,42.8,0.0,NE@2.8,4.2,0.0,173,,46.4,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,17:00,46.9,26.0,43.7,0.0,N @2.7,4.6,0.0,87,,46.4,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,17:15,45.8,27.0,47.4,0.0,E@1.7,2.4,0.0,74,,46.5,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,17:30,44.6,28.0,51.6,0.0,NE@1.4,2.4,0.0,40,,46.5,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,17:45,42.1,27.8,56.5,0.0,NE@2.2,2.8,0.0,12,,46.6,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,18:00,39.9,27.8,61.7,0.0,NE@2.7,3.1,0.0,2,,46.7,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,18:15,39.3,27.3,61.7,0.0,NE@2.6,3.1,0.0,0,,46.7,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,18:30,39.0,26.9,61.4,0.0,NE@2.6,2.8,0.0,0,,46.8,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,18:45,37.9,26.8,63.9,0.0,NE@2.7,3.1,0.0,0,,46.8,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,19:00,36.8,26.6,66.3,0.0,NE@3.1,3.5,0.0,0,,46.9,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,19:15,37.7,27.2,65.7,0.0,NE@2.8,3.5,0.0,0,,46.9,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,19:30,38.2,27.9,66.1,0.0,NE@2.8,3.5,0.0,0,,47.0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,19:45,38.5,27.9,65.4,0.0,NE@3.0,3.5,0.0,0,,47.0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,20:00,39.3,27.7,62.7,0.0,NE@2.4,2.8,0.0,0,,47.0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,20:15,38.5,27.3,63.9,0.0,E@2.8,3.5,0.0,0,,47.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,20:30,37.4,27.2,66.5,0.0,NE@2.9,3.9,0.0,0,,47.1,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,20:45,36.1,26.7,68.4,0.0,NE@3.2,4.2,0.0,0,,47.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,21:00,37.6,25.5,61.3,0.0,NE@3.3,3.9,0.0,0,,47.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,21:15,38.4,24.3,56.4,0.0,NE@3.2,3.5,0.0,0,,47.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
2011-11-03,21:30,36.3,25.1,63.3,0.0,N @3.9,5.7,0.0,0,,47.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-06-01 03:39:19.578366
