Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2018-03-07,23:15,34.7,28.8,78.6,0.0,NW@6.9,9.2,0.0,0,34.2,34.5,31.6,29.92,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-07,23:30,34.7,28.7,78.4,0.0,NW@6.8,9.2,0.0,0,34.2,34.5,31.6,29.92,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-07,23:45,34.8,28.6,77.9,0.0,NW@6.6,9.6,0.0,0,34.1,34.5,31.6,29.92,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-07,24:00,34.8,28.5,77.6,0.0,NW@6.8,11.0,0.0,0,34.1,34.5,31.6,29.92,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,00:15,34.8,28.6,77.9,0.0,NW@5.6,8.5,0.0,0,34.0,34.4,31.6,29.93,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,00:30,35.0,28.5,77.0,0.0,NW@6.4,9.6,0.0,0,34.0,34.4,31.6,29.93,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,00:45,34.8,28.3,76.9,0.0,NW@8.1,11.4,0.0,0,34.0,34.4,31.6,29.92,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,01:00,35.1,27.8,74.7,0.0,N@2.9,10.3,0.0,0,33.9,34.4,31.6,29.92,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,01:15,34.9,27.9,75.2,0.0,N @2.8,9.6,0.0,0,33.9,34.4,31.6,29.91,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,01:30,35.2,28.2,75.5,0.0,NE@2.9,8.2,0.12,0,33.9,34.4,31.6,29.9,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,01:45,34.8,30.0,82.4,0.0,N @3.2,9.6,0.3,0,33.9,34.4,31.6,29.89,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,02:00,35.1,31.4,86.2,0.0,NE@3.0,8.5,0.33,0,33.9,34.4,31.6,29.88,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,02:15,35.2,32.0,88.0,0.01,N@4.3,6.0,0.32,0,33.9,34.3,31.6,29.88,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,02:30,34.7,32.4,91.2,0.0,NE@3.0,4.9,0.3,0,33.8,34.3,31.7,29.87,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,02:45,34.7,32.8,92.5,0.01,N @0.0,0.0,0.27,0,33.8,34.3,31.7,29.87,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,03:00,34.4,33.0,94.5,0.0,N@2.4,0.0,0.39,0,33.9,34.3,31.7,29.86,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,03:15,34.6,33.2,94.8,0.02,N @0.0,0.0,0.42,0,33.9,34.3,31.7,29.86,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,03:30,34.9,33.2,93.5,0.02,N @0.0,0.0,0.38,0,33.9,34.3,31.7,29.86,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,03:45,34.3,33.1,95.1,0.02,N @0.0,0.0,0.36,0,33.9,34.3,31.7,29.85,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,04:00,35.0,33.5,94.3,0.01,N @0.0,0.0,0.28,0,33.9,34.3,31.7,29.84,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,04:15,34.7,33.6,95.5,0.0,NE@1.2,5.3,0.3,0,33.9,34.3,31.7,29.84,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,04:30,34.9,33.7,95.3,0.0,NW@3.4,4.2,0.31,0,33.9,34.3,31.7,29.84,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,04:45,34.6,33.5,95.7,0.0,N @0.0,0.0,0.36,0,33.9,34.3,31.7,29.84,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,05:00,34.4,33.6,96.9,0.01,N @0.0,0.0,0.35,0,33.9,34.2,31.7,29.84,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,05:15,34.4,33.6,96.8,0.0,N @0.0,0.0,0.34,0,33.9,34.2,31.8,29.84,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,05:30,34.0,33.2,96.9,0.0,N @0.0,0.0,0.35,0,33.9,34.2,31.8,29.83,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,05:45,33.8,33.2,97.4,0.0,N @0.0,0.0,0.34,0,33.9,34.2,31.8,29.83,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,06:00,34.0,33.4,97.4,0.0,N @0.0,0.0,0.32,0,33.9,34.2,31.8,29.82,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,06:15,34.0,33.3,97.4,0.0,NE@0.0,1.4,0.35,1,33.9,34.2,31.8,29.82,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,06:30,34.3,33.4,96.6,0.0,N@3.5,7.4,0.33,2,33.9,34.2,31.8,29.81,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,06:45,34.6,33.5,96.0,0.0,N@2.9,7.1,0.19,10,33.9,34.2,31.8,29.82,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,07:00,34.7,33.6,95.9,0.0,NE@3.8,5.3,0.09,9,33.9,34.2,31.8,29.82,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,07:15,34.8,33.7,95.9,0.0,N @2.3,6.4,0.09,22,33.9,34.2,31.9,29.82,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
2018-03-08,07:30,34.9,33.9,95.8,0.0,NE@5.0,6.7,0.09,33,33.9,34.2,31.9,29.82,"Hartline (Hartline South), Hartline, Grant County",300205,Hartline,2020-06-01 13:43:19.867088
